VERTEX_SE3:QUAT 62 81.9343 1.96458 0 0 0 0.106801 0.99428
VERTEX_SE3:QUAT 63 83.268 2.25442 0 0 0 0.105184 0.994453
VERTEX_SE3:QUAT 64 84.5798 2.53318 0 0 0 0.104634 0.994511
VERTEX_SE3:QUAT 65 85.8512 2.80802 0 0 0 0.115963 0.993253
VERTEX_SE3:QUAT 66 87.1276 3.16637 0 0 0 0.150109 0.988669
VERTEX_SE3:QUAT 67 88.4354 3.53693 0 0 0 0.11582 0.99327
VERTEX_SE3:QUAT 68 89.742 3.84089 0 0 0 0.11397 0.993484
VERTEX_SE3:QUAT 69 91.0686 4.17649 0 0 0 0.143526 0.989647
VERTEX_SE3:QUAT 70 92.3773 4.63675 0 0 0 0.182156 0.98327
VERTEX_SE3:QUAT 71 93.6481 5.12202 0 0 0 0.1841 0.982907
VERTEX_SE3:QUAT 72 94.9824 5.63174 0 0 0 0.179496 0.983759
VERTEX_SE3:QUAT 73 96.2437 6.10689 0 0 0 0.177457 0.984128
VERTEX_SE3:QUAT 74 97.5157 6.5835 0 0 0 0.177934 0.984042
VERTEX_SE3:QUAT 75 98.7823 7.08068 0 0 0 0.210557 0.977582
VERTEX_SE3:QUAT 76 99.9671 7.70047 0 0 0 0.266293 0.963892
VERTEX_SE3:QUAT 77 101.135 8.34388 0 0 0 0.212013 0.977267
VERTEX_SE3:QUAT 78 102.392 8.88065 0 0 0 0.198705 0.980059
VERTEX_SE3:QUAT 79 103.622 9.40518 0 0 0 0.199582 0.979881
VERTEX_SE3:QUAT 80 104.875 9.94099 0 0 0 0.212649 0.977129
VERTEX_SE3:QUAT 81 106.063 10.546 0 0 0 0.251516 0.967853
VERTEX_SE3:QUAT 82 107.207 11.2494 0 0 0 0.290335 0.956925
VERTEX_SE3:QUAT 83 108.304 12.0489 0 0 0 0.329586 0.944126
VERTEX_SE3:QUAT 84 109.334 12.9232 0 0 0 0.342442 0.939539
VERTEX_SE3:QUAT 85 110.416 13.7146 0 0 0 0.29284 0.956161
VERTEX_SE3:QUAT 86 111.54 14.4703 0 0 0 0.290968 0.956733
VERTEX_SE3:QUAT 87 112.652 15.2119 0 0 0 0.290012 0.957023
VERTEX_SE3:QUAT 88 113.779 15.9647 0 0 0 0.295762 0.955262
VERTEX_SE3:QUAT 89 114.859 16.7782 0 0 0 0.336498 0.941684
VERTEX_SE3:QUAT 90 115.911 17.6571 0 0 0 0.308919 0.951088
VERTEX_SE3:QUAT 91 117.018 18.4067 0 0 0 0.291022 0.956716
VERTEX_SE3:QUAT 92 118.13 19.1524 0 0 0 0.291347 0.956617
VERTEX_SE3:QUAT 93 119.238 19.8962 0 0 0 0.289946 0.957043
VERTEX_SE3:QUAT 94 120.388 20.5136 0 0 0 0.333206 0.942854
VERTEX_SE3:QUAT 95 121.298 21.442 0 0 0 0.329771 0.944061
VERTEX_SE3:QUAT 96 122.421 22.16 0 0 0 0.271203 0.962522
VERTEX_SE3:QUAT 97 123.544 22.9268 0 0 0 0.305263 0.952268
VERTEX_SE3:QUAT 98 124.645 23.6469 0 0 0 0.333995 0.942575
VERTEX_SE3:QUAT 99 125.558 24.5489 0 0 0 0.388494 0.921451
VERTEX_SE3:QUAT 100 126.479 25.4662 0 0 0 0.381665 0.924301
VERTEX_SE3:QUAT 101 127.529 26.288 0 0 0 0.337305 0.941395
VERTEX_SE3:QUAT 102 128.545 27.1294 0 0 0 0.332571 0.943078
VERTEX_SE3:QUAT 103 129.62 27.8593 0 0 0 0.277146 0.960828
VERTEX_SE3:QUAT 104 130.685 28.6363 0 0 0 0.327785 0.944752
VERTEX_SE3:QUAT 105 131.77 29.3769 0 0 0 0.260039 0.965598
VERTEX_SE3:QUAT 106 132.96 29.9197 0 0 0 0.191039 0.981582
VERTEX_SE3:QUAT 107 134.188 30.5321 0 0 0 0.249064 0.968487
VERTEX_SE3:QUAT 108 135.356 31.1724 0 0 0 0.237785 0.971318
VERTEX_SE3:QUAT 109 136.582 31.7036 0 0 0 0.180183 0.983633
VERTEX_SE3:QUAT 110 137.854 32.181 0 0 0 0.179609 0.983738
VERTEX_SE3:QUAT 111 139.1 32.6557 0 0 0 0.18169 0.983356
VERTEX_SE3:QUAT 112 140.395 33.1516 0 0 0 0.183391 0.98304
VERTEX_SE3:QUAT 113 141.614 33.6197 0 0 0 0.183357 0.983046
VERTEX_SE3:QUAT 114 142.915 34.1201 0 0 0 0.183669 0.982988
VERTEX_SE3:QUAT 115 144.183 34.6098 0 0 0 0.182782 0.983153
VERTEX_SE3:QUAT 116 145.414 35.0871 0 0 0 0.186121 0.982527
VERTEX_SE3:QUAT 117 146.679 35.4417 0 0 0 0.088814 0.996048
VERTEX_SE3:QUAT 118 148.003 35.6265 0 0 0 0.0650539 0.997882
VERTEX_SE3:QUAT 119 149.332 35.8011 0 0 0 0.0651077 0.997878
VERTEX_SE3:QUAT 120 150.672 35.9772 0 0 0 0.0656499 0.997843
VERTEX_SE3:QUAT 121 151.998 36.152 0 0 0 0.0658595 0.997829
VERTEX_SE3:QUAT 122 153.35 36.3315 0 0 0 0.0666994 0.997773
VERTEX_SE3:QUAT 123 154.685 36.51 0 0 0 0.065913 0.997825
VERTEX_SE3:QUAT 124 156.043 36.692 0 0 0 0.0667934 0.997767
VERTEX_SE3:QUAT 125 157.394 36.8726 0 0 0 0.0663118 0.997799
VERTEX_SE3:QUAT 126 158.731 37.0439 0 0 0 0.0450478 0.998985
VERTEX_SE3:QUAT 127 160.083 37.0608 0 0 0 -0.0148915 0.999889
VERTEX_SE3:QUAT 128 161.426 37.0226 0 0 0 0.00172827 0.999999
VERTEX_SE3:QUAT 129 162.767 37.1461 0 0 0 0.0895227 0.995985
VERTEX_SE3:QUAT 130 164.035 37.4916 0 0 0 0.174484 0.98466
VERTEX_SE3:QUAT 131 165.276 38.0101 0 0 0 0.203631 0.979048
VERTEX_SE3:QUAT 132 166.504 38.5421 0 0 0 0.197025 0.980399
VERTEX_SE3:QUAT 133 167.775 39.0364 0 0 0 0.171137 0.985247
VERTEX_SE3:QUAT 134 169.028 39.4976 0 0 0 0.194851 0.980833
VERTEX_SE3:QUAT 135 170.254 40.0889 0 0 0 0.267648 0.963517
VERTEX_SE3:QUAT 136 171.263 40.945 0 0 0 0.382833 0.923818
VERTEX_SE3:QUAT 137 172.307 41.7593 0 0 0 0.264801 0.964303
VERTEX_SE3:QUAT 138 173.324 42.6041 0 0 0 0.438669 0.898649
VERTEX_SE3:QUAT 139 174.024 43.6961 0 0 0 0.51068 0.859771
VERTEX_SE3:QUAT 140 174.659 44.8779 0 0 0 0.509284 0.860599
VERTEX_SE3:QUAT 141 175.192 46.0944 0 0 0 0.54451 0.838755
VERTEX_SE3:QUAT 142 175.821 47.299 0 0 0 0.531821 0.846857
VERTEX_SE3:QUAT 143 176.336 48.5389 0 0 0 0.57877 0.815491
VERTEX_SE3:QUAT 144 176.732 49.8086 0 0 0 0.576662 0.816983
VERTEX_SE3:QUAT 145 177.171 51.0452 0 0 0 0.579364 0.815069
VERTEX_SE3:QUAT 146 177.585 52.2825 0 0 0 0.619075 0.785332
VERTEX_SE3:QUAT 147 177.727 53.5826 0 0 0 0.692402 0.721512
VERTEX_SE3:QUAT 148 177.774 54.8767 0 0 0 0.697159 0.716916
VERTEX_SE3:QUAT 149 177.873 56.2204 0 0 0 0.66644 0.745559
VERTEX_SE3:QUAT 150 177.958 57.5227 0 0 0 0.695661 0.71837
VERTEX_SE3:QUAT 151 177.995 58.8167 0 0 0 0.698724 0.715391
VERTEX_SE3:QUAT 152 178.025 60.134 0 0 0 0.694879 0.719127
VERTEX_SE3:QUAT 153 178.059 61.4811 0 0 0 0.695983 0.718058
VERTEX_SE3:QUAT 154 178.076 62.7892 0 0 0 0.717836 0.696212
VERTEX_SE3:QUAT 155 178.034 64.1017 0 0 0 0.71669 0.697392
