VERTEX_SE3:QUAT 0 0 0 0 0 0 0 1
VERTEX_SE3:QUAT 1 0.0110753 0.000194067 0 0 0 0.00129993 0.999999
EDGE_SE3:QUAT 0 1 0.0110753 0.000194067 0 0 0 0.00129993 0.999999
VERTEX_SE3:QUAT 2 1.33305 -0.0455737 0 0 0 0.00320961 0.999995
EDGE_SE3:QUAT 1 2 1.32186 -0.0492009 0 0 0 0.001911 0.99997
VERTEX_SE3:QUAT 3 2.66948 -0.0438955 0 0 0 0.00228446 0.999997
EDGE_SE3:QUAT 2 3 1.33656 -0.00709848 0 0 0 -0.000939347 0.999997
VERTEX_SE3:QUAT 4 4.02706 -0.0853283 0 0 0 0.00335867 0.999994
EDGE_SE3:QUAT 3 4 1.35755 -0.0477784 0 0 0 0.00110993 0.999983
VERTEX_SE3:QUAT 5 5.27391 -0.147237 0 0 0 0.00857644 0.999963
EDGE_SE3:QUAT 4 5 1.24641 -0.0705142 0 0 0 0.00520186 0.999983
VERTEX_SE3:QUAT 6 6.42965 -0.264169 0 0 0 0.0177955 0.999842
EDGE_SE3:QUAT 5 6 1.1536 -0.136848 0 0 0 0.00922069 0.999953
VERTEX_SE3:QUAT 7 7.82151 -0.199748 0 0 0 0.0183224 0.999832
EDGE_SE3:QUAT 6 7 1.3933 0.0147529 0 0 0 0.000526333 0.999996
VERTEX_SE3:QUAT 8 9.10949 -0.243351 0 0 0 0.00832273 0.999965
EDGE_SE3:QUAT 7 8 1.28557 -0.090901 0 0 0 -0.00998676 0.999943
VERTEX_SE3:QUAT 9 10.2998 -0.323997 0 0 0 0.0147458 0.999891
EDGE_SE3:QUAT 8 9 1.18889 -0.100844 0 0 0 0.00642636 0.999968
VERTEX_SE3:QUAT 10 11.5896 -0.310783 0 0 0 0.0143873 0.999896
EDGE_SE3:QUAT 9 10 1.2896 -0.0249409 0 0 0 -0.000331938 0.999984
VERTEX_SE3:QUAT 11 13.0196 -0.306939 0 0 0 0.0190732 0.999818
EDGE_SE3:QUAT 10 11 1.42902 -0.0377019 0 0 0 0.00452141 0.999519
VERTEX_SE3:QUAT 12 14.2997 -0.29076 0 0 0 0.0188746 0.999822
